TIMESTAMP,COLLECTOR,TOPIC,KEYWORDS,ACCOUNT HANDLE,ACCOUNT NAME,ACCOUNT BIO,JOINED,FOLLOWING,FOLLOWERS,LOCATION,RAW DATA,TRANSLATED DATA,DATE POSTED,TWEET URL,CONTENT TYPE,FAVORITES,REPLIES,RETWEETS
18/03/2023 18:42:10 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@ThePaladin33,Sagittarius33,Cat lover,2018-02-05 15:59:41+00:00,1845,1746,Republic of the Philippines,"Tama yan Prof. It has to stop. These KABAG or NPA's who are shouting and using Peace Talks only as their defense for them to recruit more people to be their army. Also, they will have more time to strengthen their arm forces &amp; create plans on how to destabilize &amp; ruin our gov't. https://t.co/7SThfHXNXy",Tama yan Prof It has to stop These KABAG or NPAs who are shouting and using Peace Talks only as their defense for them to recruit more people to be their army Also they will have more time to strengthen their arm forces amp create plans on how to destabilize amp ruin our govt,2022-06-10 11:39:34+00:00,https://twitter.com/ThePaladin33/status/1535225155550855168,"text, media",48,,9
18/03/2023 18:42:11 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@sapio_sensual,Mareck,"PhD, DBA, Mngmnt Consultant, Intelligence is sexy but sensuality is sexier, low key but highly educted!Nothing is so serious here just for fun!",2020-03-16 11:05:08+00:00,379,255,Republic of the Philippines,"@iamRaoulManuel Nope, you're thnkng hw to recruit for NPA",Nope youre thnkng hw to recruit for NPA,2022-12-29 20:10:08+00:00,https://twitter.com/sapio_sensual/status/1608555990118731779,"text, user_mentions",0,1608319449643327488,0
18/03/2023 18:42:11 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@GonzagaKii,Pasta,🇵🇭🏳️‍🌈 #ProPhilippines,2016-10-29 12:25:06+00:00,4028,4036,Republic of the Philippines,"@elonmusk 🔺 Suspend accounts that engages in terrorism recruitment (this is prevalent in Philippines, where they recruit the youth to join the CPP/NPA/NDF operatives) Thousands have been killed already, especially civilians.",Suspend accounts that engages in terrorism recruitment this is prevalent in Philippines where they recruit the youth to join the CPPNPANDF operatives Thousands have been killed already especially civilians,2022-11-19 00:32:16+00:00,https://twitter.com/GonzagaKii/status/1593764056825212930,"text, user_mentions",27,1593659832552153093,3
18/03/2023 18:42:12 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@Ragnar_Lapulapu,Ragnar,,2012-04-21 14:55:30+00:00,594,583,Republic of the Philippines,@ella_villa1 @Vagnarok1 Perfect way to recruit NPA using government’s money,villa1 Perfect way to recruit NPA using governments money,2021-07-08 02:04:25+00:00,https://twitter.com/Ragnar_Lapulapu/status/1412955700561518595,"text, user_mentions",2,1412936022636130305,0
18/03/2023 18:42:13 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@ella_villa1,Ella Villanueva,“Many of life’s failures are people who did not realize how close they were to success when they gave up.”,2021-04-26 06:09:39+00:00,188,89,Republic of the Philippines,https://t.co/wDrknkvc23,,2021-07-08 00:46:13+00:00,https://twitter.com/ella_villa1/status/1412936022636130305,"text, media",148,,38
18/03/2023 18:42:14 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@AlexisVeek2ria,Alexis Victoria,"Hybrid Spanish, Pacific Islander, European, Native American w/heart &  human mentality ❣❤❤❤💚💚💚
I'd agree with you, but then we'd both be wrong-Unknown🙉🙊🙈",2021-01-06 17:28:52+00:00,62,46,Republic of the Philippines,"@LeodyManggagawa @sparkabataan Wow now you guys are really getting brave with your outright attempt to recruit NPA's. Note you and yours alike, make sure you don't have your hands out when our new administration lifts our economy up ok?!👊 #pieceoffreeloadingshits",Wow now you guys are really getting brave with your outright attempt to recruit NPAs Note you and yours alike make sure you dont have your hands out when our new administration lifts our economy up ok pieceoffreeloadingshits,2022-07-04 23:01:42+00:00,https://twitter.com/AlexisVeek2ria/status/1544094127653916672,"text, hashtags, user_mentions",0,1543423738519388160,0
18/03/2023 18:42:15 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@kakag_ev,Kamatuoran Para Kagawasan,,2020-06-26 15:17:06+00:00,419,322,Republic of the Philippines,"BABALA ❗❗❗ 

MGA NAGRERECRUIT ANG MGA TERORISTANG NPA TARGET ANG MGA KABATAAN SA BICOL.

HUWAG PO NATING HAYAANG SIRAIN NG TERORISTANG CPP-NPA ANG BUHAY NG ATING MGA KABATAAN!
#HandsOffOurChildren ❗ https://t.co/v7Hx1M5bqh",BABALA MGA NAGRERECRUIT ANG MGA TERORISTANG NPA TARGET ANG MGA KABATAAN SA BICOLHUWAG PO NATING HAYAANG SIRAIN NG TERORISTANG CPPNPA ANG BUHAY NG ATING MGA KABATAANHandsOffOurChildren,2022-06-21 05:19:53+00:00,https://twitter.com/kakag_ev/status/1539115868856229889,"text, hashtags, media",106,,48
18/03/2023 18:42:16 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@ceeessamestreet,passiflore 💐,"⠀⠀ 𓆩♡𓆪 𝑦𝑜𝑢 𝑐𝑎𝑟𝑟𝑦 𝑡ℎ𝑒 𝑎𝑢𝑟𝑎 𝑜𝑓 𝑡ℎ𝑒 𝑠𝑡𝑎𝑟𝑠 𓆩♡𓆪

 ⠀",2016-12-31 13:53:01+00:00,424,118,Republic of the Philippines,"and for the record all colleges, regardless of whether ateneo yan or ust, literally have the same books on history that we do and promot Freedom of Thought. in that regard sila ba sad nag recruit NPA",and for the record all colleges regardless of whether ateneo yan or ust literally have the same books on history that we do and promot Freedom of Thought in that regard sila ba sad nag recruit NPA,2022-05-22 03:12:08+00:00,https://twitter.com/ceeessamestreet/status/1528212085837950981,text,0,,0
18/03/2023 18:42:17 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@gigaigurlmd,Giga Basilio Igurashi🩺,I say what you don't want to hear. You get offended. I just YAWN.🥱 I don't cast pearls before pigs.,2020-02-01 23:18:40+00:00,690,753,Republic of the Philippines,"Spread the word &amp; warn your children &amp; their friends. Ayaw tumigil ng teroristang CPP-NDF-NPA sa pagre-recruit. In fact, they're stepping up their recruitment efforts &amp; starting to target younger children, yung mga nasa high school pa lang.

#HandsOffOurChildren
#NoToCPPNPANDF https://t.co/S8akYCkubz",Spread the word amp warn your children amp their friends Ayaw tumigil ng teroristang CPPNDFNPA sa pagrerecruit In fact theyre stepping up their recruitment efforts amp starting to target younger children yung mga nasa high school pa langHandsOffOurChildrenNoToCPPNPANDF,2022-07-19 14:45:33+00:00,https://twitter.com/gigaigurlmd/status/1549405084555137024,"text, hashtags, urls",1,,2
18/03/2023 18:42:17 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@iamsparky79,sparky,,2016-12-07 15:21:55+00:00,495,298,Republic of the Philippines,"@ilda_talk I vote for gov't agencies like DepEd, COA, and DOJ to investigate UP Diliman's officials, directors and teachers for propagating misinformation to students, to detail budget expenses and trafficking coz they allow npa to recruit students.",talk I vote for govt agencies like DepEd COA and DOJ to investigate UP Dilimans officials directors and teachers for propagating misinformation to students to detail budget expenses and trafficking coz they allow npa to recruit students,2022-09-19 00:36:46+00:00,https://twitter.com/iamsparky79/status/1571659529775116292,"text, user_mentions",12,1571584750585790471,1
18/03/2023 18:42:18 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@xOrigin24x,xOriginx,paid troll daw ako 🤭👊🏼🇵🇭,2021-12-06 16:52:30+00:00,759,110,Republic of the Philippines,"@AlfredoGenom @Maria398212 NPA recruit yan mga student na nagpoprotest. 
Same NPA who’s getting fund from Nuns which are direct donation from foreigners thru NGO, the likes of NGA - agaw buhaw created ni lenlen.",NPA recruit yan mga student na nagpoprotest Same NPA whos getting fund from Nuns which are direct donation from foreigners thru NGO the likes of NGA agaw buhaw created ni lenlen,2022-08-16 17:02:07+00:00,https://twitter.com/xOrigin24x/status/1559586311748608003,"text, user_mentions",1,1559528260459188225,1
18/03/2023 18:42:19 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@keizerinj,Yondaime,,2009-07-04 04:29:11+00:00,510,626,Republic of the Philippines,"@andie0312 I don’t care if professors teach ideologies and philosophies against my beliefs, which they do. But that’s beside the point. Teaching terrorist ideologies for the purpose of recruiting them to become terrorists is against the ATL. That’s what matters here.",I dont care if professors teach ideologies and philosophies against my beliefs which they do But thats beside the point Teaching terrorist ideologies for the purpose of recruiting them to become terrorists is against the ATL Thats what matters here,2022-07-08 09:07:47+00:00,https://twitter.com/keizerinj/status/1545333817790976000,"text, user_mentions",0,1545332313571360768,0
18/03/2023 18:42:20 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@keizerinj,Yondaime,,2009-07-04 04:29:11+00:00,510,626,Republic of the Philippines,"@andie0312 Well, it’s happening in universities. Terrorist ideologies are being shared there for decades. Campus recruitment were proven true by former rebels who surrendered.",Well its happening in universities Terrorist ideologies are being shared there for decades Campus recruitment were proven true by former rebels who surrendered,2022-07-08 08:56:00+00:00,https://twitter.com/keizerinj/status/1545330851772125184,"text, user_mentions",1,1545329970834448385,0
